,signup_date,city,business_service,customer_rating,last_service_use_date,phone,extra_cost_pct,weekday_pct,avg_use_of_service,avg_extra_cost,service_rating,use_of_service_in_first_30_days
22635,16086,W,False,4.9,16249,iPhone,5.9,52.9,3.72,1.01,4.9,11
22636,16071,W,False,5.0,16072,iPhone,0.0,100.0,16.44,1.0,,1
22637,16088,W,False,5.0,16243,iPhone,100.0,0.0,18.82,1.5,5.0,0
22638,16095,W,False,4.0,16186,Android,0.0,0.0,5.41,1.0,,0
22639,16089,K,False,5.0,16152,iPhone,18.2,72.7,2.38,1.07,5.0,2
22640,16097,W,True,4.6,16232,iPhone,0.0,73.3,2.06,1.0,3.8,4
22641,16074,A,False,5.0,16075,iPhone,0.0,0.0,3.22,1.0,4.3,3
22642,16092,A,False,4.7,16209,Android,13.5,86.5,2.36,1.08,3.8,15
22643,16073,W,True,4.9,16147,iPhone,0.0,51.7,11.92,1.0,3.4,11
22644,16080,W,True,4.8,16168,iPhone,0.0,75.0,5.51,1.0,4.3,2
22645,16077,W,False,5.0,16154,iPhone,0.0,100.0,14.03,1.0,,0
22646,16097,W,False,5.0,16097,Android,0.0,100.0,14.11,1.0,,1
22647,16092,W,True,4.6,16248,Android,0.0,72.7,4.77,1.0,4.0,2
22648,16090,W,False,5.0,16151,Android,0.0,0.0,9.47,1.0,5.0,0
22649,16076,W,True,4.8,16178,iPhone,11.4,56.8,3.45,1.15,4.3,2
22650,16078,A,True,5.0,16184,Android,0.0,100.0,1.07,1.0,4.0,0
22651,16100,K,False,5.0,16110,Android,7.7,53.8,1.68,1.04,4.9,13
22652,16094,A,True,5.0,16247,iPhone,0.0,75.0,3.64,1.0,4.5,1
22653,16093,W,False,5.0,16203,iPhone,0.0,100.0,11.54,1.0,4.0,0
22654,16087,W,False,5.0,16087,iPhone,0.0,100.0,0.71,1.0,,1
22655,16101,K,False,5.0,16227,iPhone,0.0,83.3,9.63,1.0,5.0,0
22656,16101,A,True,5.0,16102,iPhone,0.0,100.0,1.77,1.0,5.0,2
22657,16088,W,False,5.0,16088,Android,0.0,0.0,2.7,1.0,5.0,1
22658,16093,W,True,5.0,16094,iPhone,0.0,100.0,3.17,1.0,,1
22659,16097,W,False,4.5,16193,iPhone,0.0,64.3,2.6,1.0,4.1,6
22660,16092,W,False,4.8,16240,iPhone,0.0,61.1,4.72,1.0,4.6,4
22661,16087,W,False,3.0,16088,Android,0.0,100.0,5.4,1.0,4.0,1
22662,16079,K,False,4.7,16240,Android,0.0,57.1,5.21,1.0,4.2,0
22663,16092,W,True,,16095,iPhone,0.0,0.0,0.6,1.0,5.0,1
22664,16092,W,False,5.0,16201,iPhone,0.0,0.0,2.25,1.0,5.0,0
22665,16092,A,False,5.0,16092,iPhone,0.0,100.0,9.83,1.0,4.0,1
22666,16094,W,True,4.7,16190,iPhone,0.0,88.2,1.99,1.0,5.0,10
22667,16072,A,True,4.5,16089,Android,0.0,50.0,2.36,1.0,3.5,2
22668,16090,K,False,5.0,16250,iPhone,0.0,87.5,6.92,1.0,4.9,0
22669,16074,K,True,4.7,16250,iPhone,3.3,43.3,2.28,1.03,4.8,8
22670,16075,A,True,3.8,16119,iPhone,0.0,75.0,5.97,1.0,5.0,1
22671,16088,A,False,5.0,16167,iPhone,0.0,33.3,7.84,1.0,5.0,0
22672,16071,W,False,4.4,16193,iPhone,0.0,80.0,8.0,1.0,4.8,0
22673,16081,W,False,5.0,16191,iPhone,0.0,100.0,5.17,1.0,4.0,0
22674,16099,A,True,5.0,16135,iPhone,0.0,100.0,1.83,1.0,5.0,3
22675,16086,A,False,5.0,16214,Android,0.0,75.0,1.56,1.0,5.0,2
22676,16099,W,False,5.0,16137,iPhone,0.0,50.0,2.97,1.0,5.0,0
22677,16074,W,False,4.8,16228,iPhone,5.0,15.0,3.79,1.06,4.0,4
22678,16082,A,False,4.9,16240,Android,0.0,87.5,1.82,1.0,4.8,1
22679,16076,K,False,4.5,16244,iPhone,50.0,0.0,8.88,1.38,5.0,0
22680,16073,A,False,4.3,16197,iPhone,4.5,63.6,2.1,1.09,3.9,8
22681,16085,A,True,5.0,16250,Android,0.0,33.3,7.48,1.0,4.5,1
22682,16092,W,True,5.0,16248,iPhone,0.0,100.0,7.99,1.0,5.0,0
22683,16071,W,True,4.7,16158,iPhone,0.0,66.7,7.92,1.0,3.4,3
22684,16087,W,False,4.8,16250,iPhone,0.0,73.9,5.89,1.0,4.2,10
22685,16071,A,True,4.9,16212,iPhone,25.0,75.0,3.43,1.19,4.7,1
22686,16089,A,False,4.8,16237,iPhone,0.0,80.0,3.51,1.0,4.6,0
22687,16080,A,True,5.0,16188,Android,0.0,60.0,2.17,1.0,3.8,3
22688,16074,A,False,5.0,16074,Android,0.0,0.0,17.96,1.0,5.0,1
22689,16076,W,False,4.8,16204,iPhone,10.0,25.0,2.84,1.06,4.8,5
22690,16095,A,False,5.0,16110,Android,0.0,0.0,0.91,1.0,5.0,2
22691,16101,A,False,5.0,16206,Android,0.0,100.0,9.39,1.0,5.0,0
22692,16087,A,True,4.8,16144,iPhone,28.6,92.9,2.01,1.27,4.9,11
22693,16095,W,False,5.0,16097,iPhone,0.0,0.0,2.27,1.0,5.0,3
22694,16080,W,True,5.0,16080,iPhone,0.0,100.0,4.09,1.0,5.0,1
22695,16081,W,False,5.0,16194,Android,100.0,0.0,14.82,1.5,5.0,0
22696,16094,A,False,5.0,16096,iPhone,0.0,0.0,1.42,1.0,5.0,1
22697,16095,A,False,4.5,16216,iPhone,25.0,25.0,4.95,1.13,5.0,0
22698,16075,A,False,5.0,16181,Android,50.0,50.0,2.1,1.13,4.0,1
22699,16086,A,False,5.0,16087,iPhone,0.0,100.0,0.02,1.0,4.0,1
22700,16074,A,False,5.0,16206,iPhone,0.0,60.0,8.2,1.0,5.0,0
22701,16071,W,False,5.0,16223,iPhone,100.0,50.0,2.38,2.13,4.0,0
22702,16089,W,False,4.5,16090,iPhone,0.0,50.0,9.68,1.0,5.0,2
22703,16093,K,False,5.0,16238,iPhone,0.0,100.0,6.74,1.0,,0
22704,16072,W,True,5.0,16097,Android,0.0,100.0,22.94,1.0,,1
22705,16095,W,False,5.0,16096,iPhone,0.0,0.0,9.52,1.0,,1
22706,16075,A,True,4.8,16247,iPhone,0.0,92.3,4.33,1.0,4.0,2
22707,16088,W,False,5.0,16229,iPhone,0.0,0.0,1.42,1.0,5.0,0
22708,16072,A,False,5.0,16222,Android,0.0,66.7,2.54,1.0,5.0,1
22709,16098,K,False,5.0,16230,iPhone,0.0,75.0,3.43,1.0,5.0,0
22710,16087,A,False,5.0,16197,iPhone,50.0,100.0,3.03,1.31,5.0,1
22711,16078,A,False,4.4,16238,iPhone,0.0,81.8,2.32,1.0,5.0,0
22712,16093,A,False,5.0,16093,iPhone,0.0,100.0,13.8,1.0,5.0,1
22713,16089,A,True,5.0,16090,iPhone,0.0,0.0,2.42,1.0,4.0,1
22714,16084,K,True,4.8,16245,iPhone,8.7,60.9,5.06,1.07,4.9,0
22715,16089,W,False,4.6,16249,iPhone,4.8,54.8,3.6,1.01,4.3,6
22716,16088,A,False,5.0,16152,iPhone,66.7,33.3,8.02,1.42,5.0,2
22717,16095,K,True,5.0,16096,iPhone,0.0,0.0,3.97,1.0,,1
22718,16087,A,True,4.6,16246,iPhone,15.2,57.6,5.3,1.23,4.2,6
22719,16077,A,False,4.8,16251,iPhone,50.0,50.0,2.12,1.75,5.0,1
22720,16089,W,False,5.0,16221,Android,0.0,100.0,14.04,1.0,,0
22721,16073,W,True,5.0,16074,iPhone,0.0,100.0,1.81,1.0,5.0,2
22722,16097,A,False,3.7,16212,iPhone,0.0,100.0,8.97,1.0,4.0,2
22723,16101,K,False,5.0,16242,iPhone,28.6,42.9,3.64,1.18,4.3,2
22724,16087,W,False,5.0,16096,iPhone,0.0,0.0,2.77,1.0,5.0,1
22725,16086,A,False,4.0,16087,iPhone,0.0,100.0,18.55,1.0,5.0,1
22726,16101,K,False,5.0,16142,Android,0.0,100.0,13.24,1.0,,0
22727,16089,A,False,4.9,16242,iPhone,28.6,14.3,11.4,1.25,4.7,1
22728,16084,W,True,5.0,16085,Android,0.0,100.0,19.49,1.0,,1
22729,16093,A,False,5.0,16183,Android,0.0,62.5,3.02,1.0,4.3,1
22730,16101,A,False,4.5,16242,iPhone,0.0,83.3,5.4,1.0,4.0,3
22731,16081,K,False,4.0,16082,Android,0.0,0.0,3.01,1.0,5.0,1
22732,16088,W,False,4.8,16243,Android,33.3,16.7,4.09,1.33,4.3,3
22733,16075,W,False,5.0,16075,iPhone,0.0,0.0,2.24,1.0,5.0,1
22734,16089,K,False,5.0,16090,Android,0.0,100.0,13.92,1.0,5.0,2
22735,16078,W,True,5.0,16252,iPhone,0.0,75.0,8.71,1.0,5.0,0
22736,16081,A,True,5.0,16242,iPhone,0.0,20.0,3.27,1.0,4.3,4
22737,16088,A,False,5.0,16090,iPhone,75.0,0.0,1.37,1.94,5.0,4
22738,16081,A,True,5.0,16175,iPhone,0.0,100.0,2.44,1.0,4.5,1
22739,16088,W,False,5.0,16174,Android,20.0,70.0,4.57,1.13,5.0,2
22740,16071,A,True,5.0,16191,Android,0.0,100.0,1.43,1.0,5.0,0
22741,16092,K,False,5.0,16093,iPhone,100.0,100.0,21.46,2.0,,1
22742,16076,W,False,5.0,16077,Android,0.0,100.0,1.5,1.0,5.0,2
22743,16094,A,False,4.7,16181,iPhone,0.0,66.7,7.01,1.0,4.0,0
22744,16080,W,True,5.0,16215,iPhone,25.0,62.5,5.1,1.06,4.8,1
22745,16101,W,False,4.6,16207,iPhone,0.0,37.5,1.32,1.0,5.0,4
22746,16071,W,False,4.0,16071,iPhone,100.0,100.0,1.52,1.75,,1
22747,16096,W,False,4.7,16249,iPhone,2.9,57.1,3.38,1.01,4.6,10
22748,16095,W,False,5.0,16144,Android,0.0,0.0,0.07,1.0,,0
22749,16075,W,False,4.6,16242,iPhone,0.0,73.7,1.36,1.0,3.5,11
22750,16097,A,True,4.7,16251,iPhone,0.0,95.7,1.84,1.0,4.8,10
22751,16085,W,False,5.0,16096,iPhone,0.0,0.0,1.26,1.0,5.0,2
22752,16083,W,False,5.0,16194,Android,0.0,0.0,4.31,1.0,5.0,1
22753,16101,A,False,5.0,16109,iPhone,0.0,100.0,3.36,1.0,5.0,1
22754,16086,W,False,4.0,16090,iPhone,0.0,100.0,1.89,1.0,5.0,1
22755,16082,W,False,5.0,16097,iPhone,0.0,100.0,2.78,1.0,5.0,1
22756,16086,A,False,5.0,16221,iPhone,28.6,14.3,3.87,1.07,4.0,2
22757,16088,A,True,5.0,16250,iPhone,0.0,0.0,7.67,1.0,5.0,0
22758,16079,W,True,5.0,16095,iPhone,0.0,0.0,28.67,1.0,4.0,1
22759,16080,A,False,5.0,16212,iPhone,0.0,100.0,0.91,1.0,,0
22760,16094,W,False,4.7,16223,iPhone,0.0,71.4,2.24,1.0,3.0,1
22761,16095,W,False,5.0,16165,Android,0.0,50.0,4.77,1.0,,1
22762,16073,W,False,5.0,16165,Android,0.0,100.0,11.2,1.0,5.0,1
22763,16100,W,False,4.0,16183,iPhone,0.0,100.0,22.15,1.0,,0
22764,16092,K,True,4.8,16225,iPhone,0.0,100.0,11.91,1.0,5.0,1
22765,16077,W,False,4.8,16194,Android,0.0,0.0,2.23,1.0,,0
22766,16076,W,False,4.2,16247,iPhone,11.1,66.7,3.34,1.22,4.5,1
22767,16094,A,True,5.0,16138,iPhone,0.0,0.0,1.46,1.0,3.0,0
22768,16100,W,False,5.0,16228,Android,0.0,0.0,2.96,1.0,,0
22769,16090,A,False,5.0,16090,iPhone,0.0,100.0,13.81,1.0,5.0,2
22770,16084,A,False,5.0,16187,Android,0.0,50.0,4.86,1.0,4.5,1
22771,16077,A,True,4.7,16250,iPhone,6.5,38.7,2.57,1.02,4.4,3
22772,16094,W,False,4.9,16209,iPhone,6.7,73.3,5.67,1.02,3.9,0
22773,16083,K,True,4.2,16128,Android,20.0,80.0,2.62,1.1,4.0,0
22774,16086,W,False,5.0,16157,iPhone,0.0,100.0,5.2,1.0,5.0,0
22775,16091,A,False,4.3,16215,Android,0.0,66.7,7.09,1.0,4.0,1
22776,16073,W,False,5.0,16096,iPhone,100.0,0.0,4.4,1.25,,1
22777,16088,W,False,4.9,16250,iPhone,0.0,42.9,2.79,1.0,5.0,1
22778,16101,W,False,4.8,16194,iPhone,0.0,0.0,9.99,1.0,,2
22779,16091,A,True,5.0,16191,iPhone,0.0,100.0,1.55,1.0,5.0,4
22780,16084,K,True,5.0,16227,iPhone,0.0,100.0,10.39,1.0,5.0,1
22781,16076,W,False,4.7,16200,iPhone,0.0,57.1,5.16,1.0,4.6,0
22782,16076,K,False,5.0,16127,iPhone,0.0,100.0,0.66,1.0,4.0,0
22783,16095,A,False,5.0,16096,iPhone,0.0,0.0,7.36,1.0,4.5,2
22784,16079,W,True,4.6,16250,iPhone,16.0,56.0,2.6,1.13,4.5,1
22785,16087,K,True,4.8,16250,iPhone,27.3,36.4,1.89,1.2,4.9,27
22786,16092,A,False,4.3,16223,Android,16.7,50.0,10.53,1.08,4.8,0
22787,16079,A,True,4.4,16243,iPhone,0.0,50.0,3.69,1.0,4.2,2
22788,16098,A,True,5.0,16183,Android,0.0,33.3,14.91,1.0,5.0,0
22789,16072,A,False,5.0,16110,iPhone,50.0,0.0,4.43,2.5,5.0,0
22790,16078,K,False,4.9,16246,Android,9.8,68.3,1.93,1.04,4.2,1
22791,16080,K,False,5.0,16244,iPhone,20.0,60.0,7.2,1.4,5.0,5
22792,16096,A,True,4.6,16250,iPhone,5.9,64.7,2.42,1.09,4.7,4
22793,16089,K,True,5.0,16115,Android,0.0,100.0,28.44,1.0,5.0,2
22794,16095,W,True,4.8,16229,iPhone,0.0,40.0,11.4,1.0,4.5,2
22795,16097,W,False,5.0,16217,iPhone,0.0,50.0,4.33,1.0,5.0,0
22796,16073,A,False,5.0,16131,Android,20.0,0.0,5.95,1.2,4.2,0
22797,16080,W,False,4.5,16250,Android,2.8,55.6,3.33,1.03,4.8,6
22798,16086,K,False,5.0,16248,iPhone,0.0,100.0,51.38,1.0,5.0,0
22799,16095,W,False,4.0,16225,iPhone,0.0,66.7,3.67,1.0,2.7,0
22800,16082,W,True,4.8,16251,iPhone,13.3,73.3,9.54,1.07,4.7,5
22801,16085,A,False,5.0,16115,iPhone,100.0,100.0,1.91,2.75,4.0,1
22802,16097,W,True,4.3,16238,iPhone,0.0,62.5,3.09,1.0,4.0,1
22803,16090,W,False,5.0,16202,iPhone,40.0,0.0,4.82,1.25,4.3,0
22804,16094,A,True,5.0,16201,Android,0.0,33.3,2.1,1.0,5.0,1
22805,16080,A,False,5.0,16237,iPhone,50.0,100.0,5.05,1.25,5.0,0
22806,16096,A,False,5.0,16250,Android,100.0,0.0,2.52,2.25,,0
22807,16101,A,False,5.0,16143,Android,28.6,85.7,4.62,1.29,4.0,6
22808,16099,K,False,4.6,16102,iPhone,0.0,60.0,3.78,1.0,5.0,5
22809,16093,A,False,5.0,16095,Android,50.0,100.0,6.56,1.13,5.0,2
22810,16074,A,True,4.9,16116,iPhone,22.2,44.4,6.34,1.31,4.5,8
22811,16071,K,True,4.9,16228,iPhone,20.5,82.1,5.31,1.09,5.0,4
22812,16072,A,False,4.7,16159,iPhone,0.0,66.7,7.51,1.0,4.0,0
22813,16074,W,False,3.0,16083,Android,0.0,0.0,3.8,1.0,3.0,1
22814,16099,W,True,5.0,16100,,0.0,100.0,51.17,1.0,,1
22815,16071,W,True,4.0,16071,iPhone,100.0,100.0,2.15,2.0,,1
22816,16088,W,False,4.0,16115,Android,0.0,100.0,1.25,1.0,5.0,1
22817,16080,W,True,5.0,16083,iPhone,0.0,20.0,1.47,1.0,4.5,5
22818,16095,W,False,4.7,16220,iPhone,42.9,42.9,9.48,1.21,5.0,3
22819,16075,W,False,5.0,16092,Android,0.0,50.0,1.58,1.0,5.0,2
22820,16086,W,False,4.8,16220,Android,0.0,80.0,3.15,1.0,5.0,1
22821,16090,W,False,5.0,16149,Android,0.0,100.0,13.61,1.0,5.0,0
22822,16079,W,False,5.0,16216,Android,0.0,50.0,2.0,1.0,4.5,0
22823,16088,K,False,5.0,16236,Android,50.0,50.0,4.97,1.5,4.0,0
22824,16087,W,True,5.0,16088,Android,0.0,0.0,0.79,1.0,5.0,1
22825,16074,W,False,5.0,16114,iPhone,0.0,75.0,3.48,1.0,5.0,2
22826,16077,K,True,4.3,16244,iPhone,33.3,66.7,5.86,1.17,3.3,0
22827,16086,A,True,5.0,16240,Android,0.0,83.3,3.5,1.0,5.0,3
22828,16075,A,False,4.6,16195,Android,14.3,42.9,2.64,1.04,4.0,2
22829,16071,A,False,5.0,16096,iPhone,0.0,0.0,1.07,1.0,5.0,1
22830,16085,A,False,4.7,16106,iPhone,33.3,66.7,2.55,1.08,4.7,3
22831,16089,A,True,4.9,16246,iPhone,3.7,55.6,13.25,1.01,4.8,1
22832,16081,W,False,5.0,16082,iPhone,100.0,0.0,0.81,1.25,4.0,1
22833,16078,W,True,5.0,16156,iPhone,0.0,100.0,20.61,1.0,5.0,1
22834,16096,W,True,4.8,16251,iPhone,0.0,83.7,2.12,1.0,4.1,0
22835,16094,A,True,4.2,16212,Android,0.0,57.1,3.77,1.0,3.8,1
22836,16094,W,False,5.0,16151,Android,16.7,83.3,0.6,1.08,4.0,4
22837,16097,W,False,4.7,16231,iPhone,11.1,66.7,6.22,1.06,3.8,10
22838,16100,W,False,4.6,16242,iPhone,18.2,72.7,6.35,1.07,4.9,4
22839,16093,A,False,5.0,16094,iPhone,0.0,100.0,14.98,1.0,,1
22840,16078,A,False,5.0,16221,Android,33.3,100.0,1.92,1.17,4.0,0
22841,16090,A,False,4.7,16247,iPhone,0.0,66.7,3.45,1.0,5.0,0
22842,16093,W,False,5.0,16094,,0.0,100.0,3.76,1.0,4.0,1
22843,16078,W,False,5.0,16244,iPhone,0.0,100.0,17.4,1.0,3.0,0
22844,16096,A,True,5.0,16096,iPhone,0.0,0.0,12.45,1.0,,1
22845,16099,W,True,4.9,16235,iPhone,20.0,50.0,3.81,1.18,3.8,0
22846,16094,W,False,5.0,16162,Android,0.0,100.0,3.84,1.0,5.0,0
22847,16086,A,False,4.8,16180,Android,21.4,50.0,2.05,1.36,4.6,7
22848,16093,W,False,4.3,16222,Android,0.0,66.7,4.39,1.0,5.0,2
22849,16098,W,False,4.5,16102,iPhone,0.0,100.0,6.76,1.0,4.0,2
22850,16080,W,False,5.0,16137,iPhone,0.0,0.0,6.67,1.0,5.0,1
22851,16088,W,False,4.7,16138,iPhone,0.0,0.0,6.72,1.0,5.0,0
22852,16101,W,False,4.9,16250,Android,11.1,55.6,6.4,1.03,5.0,3
22853,16071,A,False,5.0,16209,Android,50.0,0.0,5.88,1.38,,0
22854,16089,K,True,5.0,16090,iPhone,0.0,50.0,7.32,1.0,4.5,2
22855,16080,W,True,4.8,16242,iPhone,7.7,61.5,5.73,1.05,4.7,3
22856,16089,W,False,5.0,16206,iPhone,0.0,100.0,9.68,1.0,,0
22857,16088,W,False,5.0,16089,iPhone,0.0,0.0,3.63,1.0,5.0,3
22858,16084,W,False,5.0,16194,iPhone,0.0,50.0,8.91,1.0,5.0,0
22859,16081,W,False,4.0,16089,Android,50.0,25.0,4.45,1.5,4.0,4
22860,16086,W,False,5.0,16089,Android,0.0,0.0,15.8,1.0,5.0,1
22861,16093,A,True,5.0,16213,iPhone,12.5,75.0,2.93,1.09,5.0,1
22862,16091,K,True,4.9,16233,iPhone,0.0,100.0,12.02,1.0,4.3,2
22863,16074,W,True,5.0,16227,iPhone,0.0,100.0,13.89,1.0,,0
22864,16088,A,True,4.6,16245,iPhone,7.1,46.4,3.8,1.04,4.8,8
22865,16093,W,True,5.0,16094,Android,0.0,100.0,3.11,1.0,3.0,1
22866,16084,A,False,4.8,16245,iPhone,4.7,72.1,2.79,1.03,4.4,8
22867,16078,A,False,4.9,16193,iPhone,33.3,76.2,3.57,1.39,4.9,7
22868,16101,W,False,5.0,16233,iPhone,0.0,100.0,10.55,1.0,5.0,1
22869,16080,K,False,5.0,16239,iPhone,0.0,100.0,15.16,1.0,4.0,0
22870,16097,K,False,5.0,16240,iPhone,50.0,75.0,1.9,1.44,5.0,2
22871,16091,A,False,4.3,16185,iPhone,0.0,100.0,2.7,1.0,5.0,0
22872,16088,W,True,5.0,16089,iPhone,0.0,0.0,2.07,1.0,5.0,2
22873,16081,W,False,4.3,16123,Android,0.0,66.7,2.06,1.0,4.0,1
22874,16089,W,True,5.0,16089,iPhone,0.0,0.0,2.51,1.0,,1
22875,16101,W,False,4.9,16108,iPhone,6.7,86.7,2.53,1.05,4.7,15
22876,16092,A,False,5.0,16093,Android,0.0,100.0,24.4,1.0,5.0,1
22877,16098,K,False,5.0,16098,Android,0.0,100.0,0.95,1.0,5.0,1
22878,16100,A,False,4.9,16246,iPhone,7.7,38.5,8.66,1.02,4.7,2
22879,16088,K,True,4.9,16247,iPhone,23.0,62.3,4.88,1.21,5.0,10
22880,16076,W,False,5.0,16076,iPhone,0.0,100.0,3.81,1.0,4.5,2
22881,16080,A,False,4.7,16249,iPhone,0.0,66.7,3.39,1.0,3.0,0
22882,16101,A,False,5.0,16162,Android,0.0,75.0,3.73,1.0,5.0,1
22883,16101,A,False,4.8,16103,iPhone,25.0,0.0,3.29,1.5,4.5,4
22884,16090,K,False,5.0,16161,,0.0,100.0,19.3,1.0,5.0,1
22885,16077,K,False,3.5,16082,Android,50.0,0.0,4.59,1.38,5.0,2
22886,16099,K,True,5.0,16247,iPhone,0.0,100.0,4.67,1.0,5.0,1
22887,16072,W,True,4.0,16072,Android,0.0,100.0,1.06,1.0,5.0,1
22888,16094,W,True,5.0,16249,iPhone,0.0,83.3,6.73,1.0,3.5,1
22889,16090,A,False,4.6,16200,Android,0.0,80.0,3.42,1.0,4.8,1
22890,16088,W,False,5.0,16145,iPhone,0.0,0.0,4.77,1.0,5.0,0
22891,16076,K,True,5.0,16239,iPhone,0.0,94.1,10.28,1.0,5.0,2
22892,16096,A,False,4.7,16123,iPhone,0.0,66.7,3.2,1.0,4.3,6
22893,16084,A,True,5.0,16228,iPhone,0.0,100.0,4.05,1.0,5.0,2
22894,16074,A,False,5.0,16075,iPhone,0.0,0.0,12.49,1.0,5.0,1
22895,16095,W,True,5.0,16165,Android,0.0,100.0,5.93,1.0,,0
22896,16096,K,False,5.0,16199,iPhone,0.0,100.0,13.5,1.0,,0
22897,16075,K,True,5.0,16078,Android,0.0,100.0,3.55,1.0,5.0,1
22898,16080,W,True,5.0,16094,,0.0,100.0,7.86,1.0,,2
22899,16071,W,False,4.3,16201,Android,0.0,33.3,4.27,1.0,4.0,0
22900,16095,W,False,4.0,16194,Android,0.0,0.0,3.37,1.0,5.0,0
22901,16098,W,False,5.0,16141,iPhone,0.0,100.0,2.79,1.0,,1
22902,16080,A,True,4.7,16222,Android,6.7,66.7,1.74,1.07,4.7,3
22903,16097,W,True,5.0,16139,iPhone,0.0,100.0,11.19,1.0,5.0,0
22904,16087,A,True,5.0,16088,iPhone,0.0,100.0,1.86,1.0,5.0,1
22905,16086,A,False,5.0,16110,Android,100.0,0.0,2.17,1.75,5.0,1
22906,16094,W,False,5.0,16203,iPhone,0.0,100.0,0.86,1.0,4.3,0
22907,16084,A,False,5.0,16165,iPhone,66.7,66.7,4.19,2.0,5.0,0
22908,16093,K,False,5.0,16200,iPhone,75.0,0.0,1.07,1.69,5.0,0
22909,16091,A,True,4.8,16093,Android,0.0,100.0,1.17,1.0,5.0,4
22910,16082,A,False,5.0,16082,iPhone,50.0,0.0,2.05,1.13,5.0,2
22911,16096,K,False,5.0,16105,iPhone,0.0,100.0,14.69,1.0,5.0,1
22912,16077,W,False,4.6,16237,Android,0.0,33.3,6.13,1.0,5.0,5
22913,16082,A,False,5.0,16083,Android,0.0,0.0,6.09,1.0,,1
22914,16078,W,False,4.8,16239,iPhone,5.3,89.5,2.02,1.05,4.7,5
22915,16077,W,True,4.7,16249,Android,3.9,64.5,4.54,1.01,4.5,20
22916,16092,W,False,3.5,16162,Android,0.0,50.0,1.03,1.0,3.0,1
22917,16077,W,False,5.0,16242,iPhone,0.0,33.3,5.9,1.0,5.0,0
22918,16101,A,True,5.0,16101,iPhone,0.0,100.0,6.19,1.0,,1
22919,16086,W,True,4.2,16240,iPhone,2.4,100.0,4.1,1.04,4.9,7
22920,16081,K,True,5.0,16236,iPhone,16.7,66.7,12.07,1.13,5.0,1
22921,16076,A,True,5.0,16230,Android,0.0,100.0,6.16,1.0,5.0,1
22922,16077,W,True,4.0,16108,iPhone,0.0,100.0,30.07,1.0,,0
22923,16101,A,True,4.0,16101,iPhone,0.0,100.0,1.88,1.0,4.0,1
22924,16071,K,False,5.0,16071,Android,0.0,100.0,13.84,1.0,4.0,1
22925,16075,W,False,5.0,16117,Android,0.0,0.0,7.62,1.0,5.0,1
22926,16101,W,True,5.0,16103,iPhone,0.0,25.0,3.94,1.0,4.9,8
22927,16071,K,False,4.8,16242,iPhone,10.8,73.0,2.3,1.09,3.8,14
22928,16080,A,True,4.9,16247,Android,0.0,100.0,3.31,1.0,5.0,1
22929,16085,K,False,5.0,16236,Android,0.0,0.0,1.44,1.0,5.0,0
22930,16077,W,True,4.5,16199,Android,0.0,100.0,3.71,1.0,,1
22931,16085,A,False,5.0,16101,iPhone,0.0,100.0,24.29,1.0,4.0,1
22932,16096,K,False,5.0,16228,iPhone,0.0,66.7,23.37,1.0,5.0,0
22933,16078,A,False,5.0,16087,Android,0.0,100.0,8.46,1.0,5.0,1
22934,16101,K,True,5.0,16250,Android,100.0,0.0,7.43,2.0,5.0,0
22935,16085,W,False,4.9,16209,Android,28.6,28.6,4.92,1.21,4.9,0
22936,16094,A,True,4.7,16214,Android,0.0,71.1,5.65,1.0,4.6,3
22937,16071,W,False,4.7,16249,iPhone,25.0,33.3,3.97,1.17,3.8,4
22938,16101,W,False,4.5,16222,iPhone,0.0,50.0,7.43,1.0,,0
22939,16087,K,False,5.0,16251,iPhone,20.0,0.0,5.23,1.2,4.5,0
22940,16074,W,True,5.0,16224,iPhone,0.0,83.3,7.96,1.0,4.3,3
22941,16077,W,False,5.0,16124,Android,0.0,33.3,5.61,1.0,5.0,0
22942,16082,W,False,5.0,16215,Android,50.0,0.0,5.9,1.25,,1
22943,16095,W,False,5.0,16095,iPhone,0.0,0.0,2.08,1.0,4.0,1
22944,16077,W,False,4.3,16147,iPhone,0.0,100.0,2.23,1.0,4.7,3
22945,16097,A,False,5.0,16192,iPhone,0.0,100.0,12.37,1.0,,0
22946,16098,W,False,5.0,16124,Android,33.3,33.3,2.3,1.17,4.5,3
22947,16101,W,True,4.5,16227,iPhone,0.0,100.0,16.43,1.0,,1
22948,16080,A,False,5.0,16081,Android,100.0,0.0,1.11,1.5,5.0,1
22949,16080,A,False,5.0,16081,iPhone,0.0,100.0,5.27,1.0,5.0,1
22950,16079,A,False,5.0,16080,Android,0.0,100.0,1.56,1.0,,1
22951,16093,K,False,5.0,16160,iPhone,0.0,100.0,7.85,1.0,5.0,0
22952,16084,K,False,5.0,16086,iPhone,0.0,100.0,2.36,1.0,5.0,4
22953,16096,W,False,5.0,16249,Android,20.0,60.0,6.25,1.1,4.3,0
22954,16089,W,False,4.5,16235,iPhone,4.2,50.0,4.08,1.01,3.0,8
22955,16074,A,False,5.0,16228,iPhone,0.0,0.0,1.09,1.0,5.0,0
22956,16096,K,False,5.0,16250,iPhone,0.0,0.0,3.72,1.0,5.0,2
22957,16086,W,False,4.4,16249,iPhone,11.1,85.2,4.16,1.06,4.8,5
22958,16101,W,False,5.0,16194,Android,0.0,0.0,2.91,1.0,5.0,0
